preprocessing,k1,b,query_id,query_text,rank,document_id,document_title,score,relevant
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",1,754,"heat transfer through laminar boundary layers on
semi-infinite cylinders of arbitrary cross section .",29.36143105991536,False
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",2,788,"an approximate boundary layer theory for semi-infinite cylinders of
arbitrary cross-section .",26.5349417572558,True
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",3,270,"on combined free and forced convection laminar magnetohydrodynamic
flow and heat transfer in channels with transverse
magnetic field .",26.2467462174497,False
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",4,269,"on a laminar free-convection flow and heat transfer
of electrically conducting fluid on a vertical flat
plate in the presence of a transverse magnetic field .",25.201151949624208,False
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",5,873,"lagrangian thermodynamics of heat transfer in systems
including fluid motion .",23.556726500404178,False
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",6,375,steady flow in the laminar boundary layer of a gas .,22.991324489740506,False
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",7,599,"aerodynamic forces, moments and stability derivatives
for slender bodies of general cross section .",22.98522695036194,False
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",8,962,"contributions to the theory of heat transfer through
a laminar boundary layer .",22.58127375487954,False
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",9,1159,"experimental investigation of the effect of yaw on
rates of heat transfer to transverse circular
cylinders in a 6500-foot-per-second
hypersonic air stream .",22.47512888999449,False
without_stopwords_with_stemming,2.0,0.0,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",10,661,"summary of laminar boundary layer solutions for
wedge-type flow over convection and transpiration cooled
surfaces .",21.767931987824788,False
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",1,149,"expansions at small reynolds number for the flow past
a sphere and a circular cylinder .",16.517710402638066,False
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",2,381,the axisymmetric boundary layer on a long thin cylinder .,15.884702243283193,False
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",3,785,the flow of fluid along cylinders .,15.233106053446285,True
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",4,1154,"on the influence of wall boundary layers in closed transonic test
sections .",15.218451994200665,False
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",5,646,"thermal diffusion effects on energy transfer in a turbulent
boundary layer with helium injection .",14.521983800698047,False
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",6,272,"oscillatory aerodynamic coefficients for a unified supersonic
hypersonic strip theory .",14.482142507200649,False
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",7,244,"an improved smoke generator for use in the visualisation
of airflow, particularly boundary layer flow at high
reynolds numbers .",14.284116114123705,False
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",8,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",14.218470108366938,False
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",9,105,"the asymptotic boundary layer on a circular cylinder
in axial incompressible flow .",14.197792660563882,False
without_stopwords_with_stemming,2.0,0.0,59,"how much is known about boundary layer flows along non-circular
cylinders .",10,962,"contributions to the theory of heat transfer through
a laminar boundary layer .",13.948864644240823,False
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",1,491,"on the close relationship between turbulent plane-couette
and pressure flows .",17.578914997875703,False
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",2,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",15.160940061182554,False
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",3,257,on turbulen flow between parallel plates .,12.985183032127962,True
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",4,767,"mathematical techniques applying to the thermal fatigue behaviour
of high temperature alloys .",12.665248572212906,False
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",5,386,a generalised porous-wall ?couette type? flow .,11.182587539374744,False
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",6,406,on the behaviour of boundary layers at supersonic speeds .,11.134065348319101,False
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",7,522,"laminar, transitional and turbulent heat transfer to
a cone-cylinder-flare body at mach 8. 0.",10.612035541572656,False
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",8,315,"scale effects at high subsonic and transonic speeds
and methods for fixing transition in model experiments .",10.533724929120869,False
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",9,294,"an investigation of laminar transitional and turbulent
heat transfer on blunt-nosed bodies in hypersonic flow .",10.375735303187483,False
without_stopwords_with_stemming,2.0,0.0,6,"what theoretical and experimental guides do we have as to turbulent
couette flow behaviour .",10,640,the design of structures to resist jet noise fatigue .,10.28517511418103,False
